broad_sample	Name	Vector	Transcript	Symbol	NCBI Gene ID	Taxon ID	Gene Description	Annot. Gene Symbol	Annot. Gene ID	Prot Match %	MOI	Virus / ml	Insert Length	pert_type	control_type
ccsbBroad304_04758	ORF012062.1_TRC304.1	pLX_304	NM_152325.3	TEX26	122046	9606	testis expressed 26	TEX26	122046	100.0			867.0	trt	
ccsbBroad304_01431	ORF011223.1_TRC304.1	pLX_304	NM_000990.5	RPL27A	6157	9606	ribosomal protein L27a	RPL27A	6157	100.0			444.0	trt	
ccsbBroad304_15355	ORF013083.1_TRC304.1	pLX_304	NM_001278924.2	ANXA8L1	728113	9606	annexin A8 like 1	ANXA8L1	728113	100.0			828.0	trt	
ccsbBroad304_10312	ORF006214.1_TRC304.1	pLX_304	NR_027030.1	LINC01312	154089	9606	long intergenic non-protein coding RNA 1312	LINC01312	154089				426.0	trt	
ccsbBroad304_15581	ORF012933.1_TRC304.1	pLX_304	NM_001020.6	RPS16	6217	9606	ribosomal protein S16	RPS16	6217	100.0			438.0	trt	
ccsbBroad304_09185	ORF012357.1_TRC304.1	pLX_304	NM_032390.5	NIFK	84365	9606	nucleolar protein interacting with the FHA domain of MKI67	NIFK	84365	99.6			879.0	trt	
ccsbBroad304_09281	ORF011937.1_TRC304.1	pLX_304	NM_001001874.3	TPD52L3	89882	9606	TPD52 like 3	TPD52L3	89882	98.5			408.0	trt	
ccsbBroad304_00866	ORF016968.1_TRC304.1	pLX_304	NM_005536.4	IMPA1	3612	9606	inositol monophosphatase 1	IMPA1	3612	100.0			831.0	trt	
ccsbBroad304_06145	ORF016642.1_TRC304.1	pLX_304	NM_001412.4	EIF1AX	1964	9606	eukaryotic translation initiation factor 1A X-linked	EIF1AX	1964	99.3			432.0	trt	
ccsbBroad304_04914	ORF001790.1_TRC304.1	pLX_304	NM_001354308.1	RALYL	138046	9606	RALY RNA binding protein like	RALYL	138046	100.0			873.0	trt	
ccsbBroad304_12531	ORF012074.1_TRC304.1	pLX_304	NM_024060.4	AHNAK	79026	9606	AHNAK nucleoprotein	AHNAK	79026	99.3			450.0	trt	
ccsbBroad304_15760	ORF015976.1_TRC304.1	pLX_304	NM_001347148.1	ITGB3BP	23421	9606	integrin subunit beta 3 binding protein	ITGB3BP	23421	100.0			411.0	trt	
ccsbBroad304_14221	ORF017092.1_TRC304.1	pLX_304	XM_011511499.2	STARD7	56910	9606	StAR related lipid transfer domain containing 7	STARD7	56910	90.8			885.0	trt	
ccsbBroad304_11087	ORF005714.1_TRC304.1	pLX_304	NM_002876.3	RAD51C	5889	9606	RAD51 paralog C	RAD51C	5889	99.2			402.0	trt	
ccsbBroad304_12825	ORF008986.1_TRC304.1	pLX_304	XM_011544671.2	PLPP5	84513	9606	phospholipid phosphatase 5	PLPP5	84513	100.0			669.0	trt	
ccsbBroad304_02856	ORF000844.1_TRC304.1	pLX_304	NM_012321.5	LSM4	25804	9606	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	LSM4	25804	100.0			417.0	trt	
ccsbBroad304_10149	ORF007079.1_TRC304.1	pLX_304	NM_001009997.3	C10orf62	414157	9606	chromosome 10 open reading frame 62	C10orf62	414157	99.5			669.0	trt	
ccsbBroad304_03544	ORF000472.1_TRC304.1	pLX_304	NM_018147.4	FAIM	55179	9606	Fas apoptotic inhibitory molecule	FAIM	55179	100.0			537.0	trt	
ccsbBroad304_14361	ORF000411.1_TRC304.1	pLX_304	NM_001323934.1	SNAP47	116841	9606	synaptosome associated protein 47	SNAP47	116841	52.7			666.0	trt	
ccsbBroad304_08598	ORF017101.1_TRC304.1	pLX_304	NM_018465.4	PLGRKT	55848	9606	plasminogen receptor with a C-terminal lysine	PLGRKT	55848	100.0			441.0	trt	
ccsbBroad304_12116	ORF017690.1_TRC304.1	pLX_304	NM_001282147.1	SOHLH2	54937	9606	spermatogenesis and oogenesis specific basic helix-loop-helix 2	SOHLH2	54937	100.0			675.0	trt	
ccsbBroad304_10343	ORF000258.1_TRC304.1	pLX_304	NM_001257964.2	BOD1L2	284257	9606	biorientation of chromosomes in cell division 1 like 2	BOD1L2	284257	100.0			516.0	trt	
ccsbBroad304_06645	ORF007387.1_TRC304.1	pLX_304	NM_001290221.1	NQO2	4835	9606	N-ribosyldihydronicotinamide:quinone reductase 2	NQO2	4835	99.5			693.0	trt	
ccsbBroad304_09588	ORF003181.1_TRC304.1	pLX_304	NM_152426.4	APOBEC3D	140564	9606	apolipoprotein B mRNA editing enzyme catalytic subunit 3D	APOBEC3D	140564	100.0			1158.0	trt	
ccsbBroad304_03715	ORF009849.1_TRC304.1	pLX_304	NM_001194991.2	MEPCE	56257	9606	methylphosphate capping enzyme	MEPCE	56257	100.0			660.0	trt	
ccsbBroad304_00603	ORF006379.1_TRC304.1	pLX_304	XM_011543896.2	GAGE1	2543	9606	G antigen 1	GAGE1	2543	76.5			417.0	trt	
ccsbBroad304_01744	ORF010534.1_TRC304.1	pLX_304	NM_004181.5	UCHL1	7345	9606	ubiquitin C-terminal hydrolase L1	UCHL1	7345	100.0			669.0	trt	
ccsbBroad304_10705	ORF005398.1_TRC304.1	pLX_304	XM_011517588.3	CA8	767	9606	carbonic anhydrase 8	CA8	767	88.1			459.0	trt	
ccsbBroad304_00171	ORF009509.1_TRC304.1	pLX_304	NM_004331.3	BNIP3L	665	9606	BCL2 interacting protein 3 like	BNIP3L	665	100.0			657.0	trt	
ccsbBroad304_15917	ORF005372.1_TRC304.1	pLX_304	NM_001242617.2	NXT2	55916	9606	nuclear transport factor 2 like export factor 2	NXT2	55916	100.0			426.0	trt	
ccsbBroad304_11977	ORF001903.1_TRC304.1	pLX_304	NM_001278380.1	ARL6IP4	51329	9606	ADP ribosylation factor like GTPase 6 interacting protein 4	ARL6IP4	51329	96.4			654.0	trt	
ccsbBroad304_06190	ORF014533.1_TRC304.1	pLX_304	NM_001444.3	FABP5	2171	9606	fatty acid binding protein 5	FABP5	2171	99.2			405.0	trt	
ccsbBroad304_13593	ORF007266.1_TRC304.1	pLX_304	XR_938730.2	CCDC158	339965	9606	coiled-coil domain containing 158	CCDC158	339965				675.0	trt	
ccsbBroad304_01707	ORF005023.1_TRC304.1	pLX_304	NM_003295.4	TPT1	7178	9606	tumor protein, translationally-controlled 1	TPT1	7178	100.0			516.0	trt	
ccsbBroad304_12967	ORF012796.1_TRC304.1	pLX_304	NM_001301867.2	BOC	91653	9606	BOC cell adhesion associated, oncogene regulated	BOC	91653	100.0			471.0	trt	
ccsbBroad304_10704	ORF000287.1_TRC304.1	pLX_304	BC034350.1	CA6	765	9606		CA6	765				537.0	trt	
ccsbBroad304_11794	ORF013094.1_TRC304.1	pLX_304	NM_001330540.2	MMACHC	25974	9606	metabolism of cobalamin associated C	MMACHC	25974	100.0			675.0	trt	
ccsbBroad304_09083	ORF006086.1_TRC304.1	pLX_304	NM_030949.3	PPP1R14C	81706	9606	protein phosphatase 1 regulatory inhibitor subunit 14C	PPP1R14C	81706	98.7			495.0	trt	
ccsbBroad304_05359	ORF005237.1_TRC304.1	pLX_304	NM_173605.2	KCNRG	283518	9606	potassium channel regulator	KCNRG	283518	100.0			816.0	trt	
ccsbBroad304_00319	ORF012271.1_TRC304.1	pLX_304	NM_004069.5	AP2S1	1175	9606	adaptor related protein complex 2 subunit sigma 1	AP2S1	1175	100.0			426.0	trt	
ccsbBroad304_07635	ORF005864.1_TRC304.1	pLX_304	NM_001265601.1	RPP38	10557	9606	ribonuclease P/MRP subunit p38	RPP38	10557	99.6			849.0	trt	
ccsbBroad304_00533	ORF015981.1_TRC304.1	pLX_304	NM_001442.3	FABP4	2167	9606	fatty acid binding protein 4	FABP4	2167	100.0			396.0	trt	
ccsbBroad304_13867	ORF002946.1_TRC304.1	pLX_304	NM_001280800.1	GTF2I	2969	9606	general transcription factor IIi	GTF2I	2969	99.6			822.0	trt	
ccsbBroad304_12650	ORF008364.1_TRC304.1	pLX_304	NM_024906.2	SCD5	79966	9606	stearoyl-CoA desaturase 5	SCD5	79966	45.3			396.0	trt	
ccsbBroad304_06201	ORF003463.1_TRC304.1	pLX_304	NM_001127593.1	FCGR3A	2214	9606	Fc fragment of IgG receptor IIIa	FCGR3A	2214	87.2			870.0	trt	
ccsbBroad304_15956	ORF011936.1_TRC304.1	pLX_304	NM_021640.4	C12orf10	60314	9606	chromosome 12 open reading frame 10	C12orf10	60314	58.2			663.0	trt	
ccsbBroad304_04387	ORF012231.1_TRC304.1	pLX_304	NM_032390.5	NIFK	84365	9606	nucleolar protein interacting with the FHA domain of MKI67	NIFK	84365	100.0			879.0	trt	
ccsbBroad304_10361	ORF012810.1_TRC304.1	pLX_304	NM_001284343.1	FKBP9	11328	9606	FKBP prolyl isomerase 9	FKBP9P1	360132	41.7			426.0	trt	
ccsbBroad304_05894	ORF008423.1_TRC304.1	pLX_304	NM_001253823.1	BLVRA	644	9606	biliverdin reductase A	BLVRA	644	100.0			888.0	trt	
ccsbBroad304_05737	ORF013643.1_TRC304.1	pLX_304	NM_018452.6	TMEM242	729515	9606	transmembrane protein 242	TMEM242	729515	100.0			423.0	trt	
ccsbBroad304_01151	ORF002324.1_TRC304.1	pLX_304	NM_032403.3	PCDHGC3	5098	9606	protocadherin gamma subfamily C, 3	PCDHGC3	5098	100.0			402.0	trt	
ccsbBroad304_00192	ORF014933.1_TRC304.1	pLX_304	NM_001584.2	MPPED2	744	9606	metallophosphoesterase domain containing 2	MPPED2	744	100.0			882.0	trt	
ccsbBroad304_12204	ORF006452.1_TRC304.1	pLX_304	XM_017019578.1	DRAM1	55332	9606	DNA damage regulated autophagy modulator 1	DRAM1	55332	73.3			396.0	trt	
ccsbBroad304_02910	ORF005671.1_TRC304.1	pLX_304	NM_020664.4	DECR2	26063	9606	2,4-dienoyl-CoA reductase 2	DECR2	26063	100.0			876.0	trt	
ccsbBroad304_10333	ORF002528.1_TRC304.1	pLX_304	NM_001351596.2	CCDC197	256369	9606	coiled-coil domain containing 197	CCDC197	256369	43.9			420.0	trt	
ccsbBroad304_00642	ORF014085.1_TRC304.1	pLX_304	NM_001005752.2	GJB3	2707	9606	gap junction protein beta 3	GJB3	2707	100.0			810.0	trt	
ccsbBroad304_11327	ORF002795.1_TRC304.1	pLX_304	XM_017025284.2	SPAG9	9043	9606	sperm associated antigen 9	SPAG9	9043	10.1			393.0	trt	
ccsbBroad304_13861	ORF007740.1_TRC304.1	pLX_304	NM_002075.4	GNB3	2784	9606	G protein subunit beta 3	GNB3	2784	87.0			891.0	trt	
ccsbBroad304_01742	ORF004955.1_TRC304.1	pLX_304	NM_003350.3	UBE2V2	7336	9606	ubiquitin conjugating enzyme E2 V2	UBE2V2	7336	100.0			435.0	trt	
ccsbBroad304_12606	ORF016785.1_TRC304.1	pLX_304	NM_024681.3	KCTD17	79734	9606	potassium channel tetramerization domain containing 17	KCTD17	79734	97.6			870.0	trt	
ccsbBroad304_08336	ORF004841.1_TRC304.1	pLX_304	NM_001316935.1	HSPB11	51668	9606	heat shock protein family B (small) member 11	HSPB11	51668	99.3			432.0	trt	
ccsbBroad304_09800	ORF015392.1_TRC304.1	pLX_304	NM_144988.4	ALG14	199857	9606	ALG14 UDP-N-acetylglucosaminyltransferase subunit	ALG14	199857	99.5			648.0	trt	
ccsbBroad304_05537	ORF002105.1_TRC304.1	pLX_304	NM_198527.4	HDDC3	374659	9606	HD domain containing 3	HDDC3	374659	100.0			420.0	trt	
ccsbBroad304_05238	ORF012402.1_TRC304.1	pLX_304	NM_152717.3	MS4A15	219995	9606	membrane spanning 4-domains A15	MS4A15	219995	100.0			441.0	trt	
ccsbBroad304_00492	ORF016349.1_TRC304.1	pLX_304	NM_001143761.1	EIF5A	1984	9606	eukaryotic translation initiation factor 5A	EIF5A	1984	100.0			462.0	trt	
ccsbBroad304_01775	ORF010196.1_TRC304.1	pLX_304	NM_031992.2	EIF4H	7458	9606	eukaryotic translation initiation factor 4H	EIF4H	7458	100.0			684.0	trt	
ccsbBroad304_06004	ORF009089.1_TRC304.1	pLX_304	NM_001823.5	CKB	1152	9606	creatine kinase B	CKB	1152	99.7			1143.0	trt	
ccsbBroad304_01081	ORF006624.1_TRC304.1	pLX_304	NM_007104.5	RPL10A	4736	9606	ribosomal protein L10a	RPL10A	4736	100.0			651.0	trt	
ccsbBroad304_12886	ORF013396.1_TRC304.1	pLX_304	NR_024247.2	PWWP3A	84939	9606	PWWP domain containing 3A, DNA repair factor	PWWP3A	84939				567.0	trt	
ccsbBroad304_03999	ORF000910.1_TRC304.1	pLX_304	NM_023080.3	C8orf33	65265	9606	chromosome 8 open reading frame 33	C8orf33	65265	100.0			687.0	trt	
ccsbBroad304_10714	ORF002221.1_TRC304.1	pLX_304	NM_001320652.2	CD1A	909	9606	CD1a molecule	CD1A	909	96.8			933.0	trt	
ccsbBroad304_02221	ORF013264.1_TRC304.1	pLX_304	NM_001134492.2	HS2ST1	9653	9606	heparan sulfate 2-O-sulfotransferase 1	HS2ST1	9653	100.0			687.0	trt	
ccsbBroad304_11291	ORF012481.1_TRC304.1	pLX_304	NM_001005745.1	NUMB	8650	9606	NUMB endocytic adaptor protein	NUMB	8650	22.8			405.0	trt	
ccsbBroad304_11005	ORF003820.1_TRC304.1	pLX_304	NM_006184.6	NUCB1	4924	9606	nucleobindin 1	NUCB1	4924	38.1			528.0	trt	
ccsbBroad304_03157	ORF012095.1_TRC304.1	pLX_304	NM_016388.4	TRAT1	50852	9606	T cell receptor associated transmembrane adaptor 1	TRAT1	50852	100.0			558.0	trt	
ccsbBroad304_02619	ORF018548.1_TRC304.1	pLX_304	NM_001293180.2	PRSS23	11098	9606	serine protease 23	PRSS23	11098	100.0			1149.0	trt	
ccsbBroad304_06865	ORF003967.1_TRC304.1	pLX_304	NM_002930.4	RIT2	6014	9606	Ras like without CAAX 2	RIT2	6014	99.5			651.0	trt	
ccsbBroad304_15633	ORF012729.1_TRC304.1	pLX_304	NM_001008566.3	TPST2	8459	9606	tyrosylprotein sulfotransferase 2	TPST2	8459	100.0			1131.0	trt	
ccsbBroad304_04144	ORF008431.1_TRC304.1	pLX_304	NM_024821.4	CCDC134	79879	9606	coiled-coil domain containing 134	CCDC134	79879	100.0			687.0	trt	
ccsbBroad304_06054	ORF001950.1_TRC304.1	pLX_304	NM_005212.2	CSN3	1448	9606	casein kappa	CSN3	1448	99.4			546.0	trt	
ccsbBroad304_12640	ORF001157.1_TRC304.1	pLX_304	NM_024829.6	PLBD1	79887	9606	phospholipase B domain containing 1	PLBD1	79887	40.1			669.0	trt	
ccsbBroad304_07554	ORF012982.1_TRC304.1	pLX_304	NM_005735.4	ACTR1B	10120	9606	actin related protein 1B	ACTR1B	10120	99.7			1128.0	trt	
ccsbBroad304_10855	ORF008892.1_TRC304.1	pLX_304	NM_006142.5	SFN	2810	9606	stratifin	SFN	2810	87.0			648.0	trt	
ccsbBroad304_05841	ORF000983.1_TRC304.1	pLX_304	NM_198098.3	AQP1	358	9606	aquaporin 1 (Colton blood group)	AQP1	358	99.6			807.0	trt	
ccsbBroad304_08907	ORF016737.1_TRC304.1	pLX_304	NM_024060.4	AHNAK	79026	9606	AHNAK nucleoprotein	AHNAK	79026	99.3			447.0	trt	
ccsbBroad304_14326	ORF010537.1_TRC304.1	pLX_304	NM_032929.2	USP45	85015	9606	ubiquitin specific peptidase 45	USP45	85015	98.6			867.0	trt	
ccsbBroad304_00698	ORF009924.1_TRC304.1	pLX_304	NM_002091.5	GRP	2922	9606	gastrin releasing peptide	GRP	2922	100.0			444.0	trt	
ccsbBroad304_07879	ORF013978.1_TRC304.1	pLX_304	NM_021149.5	COTL1	23406	9606	coactosin like F-actin binding protein 1	COTL1	23406	99.2			426.0	trt	
ccsbBroad304_03052	ORF003277.1_TRC304.1	pLX_304	NM_014050.4	MRPL42	28977	9606	mitochondrial ribosomal protein L42	MRPL42	28977	100.0			426.0	trt	
ccsbBroad304_04136	ORF016976.1_TRC304.1	pLX_304	NM_024785.2	FAM124B	79843	9606	family with sequence similarity 124 member B	FAM124B	79843	100.0			816.0	trt	
ccsbBroad304_01907	ORF008801.1_TRC304.1	pLX_304	NM_003534.2	H3C8	8355	9606	H3 clustered histone 8	H3C8	8355	100.0			408.0	trt	
ccsbBroad304_15746	ORF008442.1_TRC304.1	pLX_304	XM_017007909.1	WDFY3	23001	9606	WD repeat and FYVE domain containing 3	WDFY3	23001	9.8			843.0	trt	
ccsbBroad304_11164	ORF012646.1_TRC304.1	pLX_304	BC014413.1	STK10	6793	9606		STK10	6793				432.0	trt	
ccsbBroad304_00543	ORF016868.1_TRC304.1	pLX_304	NM_002000.4	FCAR	2204	9606	Fc fragment of IgA receptor	FCAR	2204	100.0			861.0	trt	
ccsbBroad304_15619	ORF013136.1_TRC304.1	pLX_304	NM_001184823.1	VDAC2	7417	9606	voltage dependent anion channel 2	VDAC2	7417	96.2			849.0	trt	
ccsbBroad304_10982	ORF004835.1_TRC304.1	pLX_304	BC011915.2	MYH9	4627	9606		MYH9	4627				426.0	trt	
ccsbBroad304_06977	ORF009589.1_TRC304.1	pLX_304	NM_001297715.1	SMN1	6606	9606	survival of motor neuron 1, telomeric	SMN2	6607	100.0			846.0	trt	
ccsbBroad304_01228	ORF004907.1_TRC304.1	pLX_304	NM_002677.5	PMP2	5375	9606	peripheral myelin protein 2	PMP2	5375	100.0			396.0	trt	
ccsbBroad304_13402	ORF015223.1_TRC304.1	pLX_304	NM_153689.6	C2orf69	205327	9606	chromosome 2 open reading frame 69	C2orf69	205327	69.8			807.0	trt	
ccsbBroad304_03198	ORF013708.1_TRC304.1	pLX_304	NM_001374407.1	POLR1D	51082	9606	RNA polymerase I and III subunit D	POLR1D	51082	100.0			399.0	trt	
ccsbBroad304_09176	ORF013693.1_TRC304.1	pLX_304	NM_198045.2	ZDHHC16	84287	9606	zinc finger DHHC-type containing 16	ZDHHC16	84287	99.3			888.0	trt	
ccsbBroad304_01868	ORF009182.1_TRC304.1	pLX_304	NM_001202553.2	MIA	8190	9606	MIA SH3 domain containing	MIA	8190	100.0			393.0	trt	
ccsbBroad304_15545	ORF010898.1_TRC304.1	pLX_304	NM_002796.3	PSMB4	5692	9606	proteasome 20S subunit beta 4	PSMB4	5692	100.0			792.0	trt	
ccsbBroad304_05055	ORF007772.1_TRC304.1	pLX_304	NM_001005527.2	TAFA4	151647	9606	TAFA chemokine like family member 4	TAFA4	151647	100.0			420.0	trt	
ccsbBroad304_05797	ORF002056.1_TRC304.1	pLX_304	NM_001005353.2	AK4	205	9606	adenylate kinase 4	AK4	205	99.5			669.0	trt	
ccsbBroad304_06330	ORF014330.1_TRC304.1	pLX_304	NM_000846.5	GSTA2	2939	9606	glutathione S-transferase alpha 2	GSTA2	2939	99.5			666.0	trt	
ccsbBroad304_08979	ORF013572.1_TRC304.1	pLX_304	NM_024839.3	RPP21	79897	9606	ribonuclease P/MRP subunit p21	RPP21	79897	99.3			462.0	trt	
ccsbBroad304_11374	ORF006884.1_TRC304.1	pLX_304	NM_001323407.2	PSMF1	9491	9606	proteasome inhibitor subunit 1	PSMF1	9491	57.4			666.0	trt	
ccsbBroad304_01487	ORF018483.1_TRC304.1	pLX_304	NM_006919.3	SERPINB3	6317	9606	serpin family B member 3	SERPINB3	6317	100.0			1170.0	trt	
ccsbBroad304_15417	ORF004815.1_TRC304.1	pLX_304	NM_002027.3	FNTA	2339	9606	farnesyltransferase, CAAX box, alpha	FNTA	2339	44.2			642.0	trt	
ccsbBroad304_12666	ORF008307.1_TRC304.1	pLX_304	XM_005263497.5	GPR157	80045	9606	G protein-coupled receptor 157	GPR157	80045	45.8			465.0	trt	
ccsbBroad304_01358	ORF014596.1_TRC304.1	pLX_304	NM_002866.5	RAB3A	5864	9606	RAB3A, member RAS oncogene family	RAB3A	5864	100.0			660.0	trt	
ccsbBroad304_06766	ORF017816.1_TRC304.1	pLX_304	NM_001321053.2	SRGN	5552	9606	serglycin	SRGN	5552	98.7			474.0	trt	
ccsbBroad304_12698	ORF007252.1_TRC304.1	pLX_304	NM_001042529.3	COASY	80347	9606	Coenzyme A synthase	COASY	80347	39.8			675.0	trt	
ccsbBroad304_06290	ORF004760.1_TRC304.1	pLX_304	NM_002068.4	GNA15	2769	9606	G protein subunit alpha 15	GNA15	2769	100.0			1122.0	trt	
ccsbBroad304_12209	ORF000566.1_TRC304.1	pLX_304	NM_018407.6	LAPTM4B	55353	9606	lysosomal protein transmembrane 4 beta	LAPTM4B	55353	100.0			678.0	trt	
ccsbBroad304_06423	ORF015914.1_TRC304.1	pLX_304	NM_004135.4	IDH3G	3421	9606	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma	IDH3G	3421	99.7			1179.0	trt	
ccsbBroad304_02113	ORF006330.1_TRC304.1	pLX_304	NM_001301645.1	LRAT	9227	9606	lecithin retinol acyltransferase	LRAT	9227	100.0			690.0	trt	
ccsbBroad304_08966	ORF010450.1_TRC304.1	pLX_304	NM_024775.10	GEMIN6	79833	9606	gem nuclear organelle associated protein 6	GEMIN6	79833	99.4			501.0	trt	
ccsbBroad304_01360	ORF002404.1_TRC304.1	pLX_304	NM_004578.4	RAB4A	5867	9606	RAB4A, member RAS oncogene family	RAB4A	5867	100.0			654.0	trt	
ccsbBroad304_07254	ORF013688.1_TRC304.1	pLX_304	NM_003650.4	CST7	8530	9606	cystatin F	CST7	8530	86.8			501.0	trt	
ccsbBroad304_04323	ORF000112.1_TRC304.1	pLX_304	NM_001170722.2	TEX35	84066	9606	testis expressed 35	TEX35	84066	100.0			645.0	trt	
ccsbBroad304_11265	ORF016142.1_TRC304.1	pLX_304	NM_001363813.1	AXIN2	8313	9606	axin 2	AXIN2	8313	17.0			480.0	trt	
ccsbBroad304_09046	ORF001207.1_TRC304.1	pLX_304	NM_030571.4	NDFIP1	80762	9606	Nedd4 family interacting protein 1	NDFIP1	80762	99.5			663.0	trt	
ccsbBroad304_12728	ORF010103.1_TRC304.1	pLX_304	XM_017023740.1	NETO2	81831	9606	neuropilin and tolloid like 2	NETO2	81831	38.0			444.0	trt	
ccsbBroad304_03484	ORF011967.1_TRC304.1	pLX_304	NM_017812.4	CHCHD3	54927	9606	coiled-coil-helix-coiled-coil-helix domain containing 3	CHCHD3	54927	100.0			681.0	trt	
ccsbBroad304_12838	ORF006921.1_TRC304.1	pLX_304	NM_001282788.2	FAM71F1	84691	9606	family with sequence similarity 71 member F1	FAM71F1	84691	100.0			1026.0	trt	
ccsbBroad304_04049	ORF010966.1_TRC304.1	pLX_304	NM_001003676.2	C11orf49	79096	9606	chromosome 11 open reading frame 49	C11orf49	79096	100.0			822.0	trt	
ccsbBroad304_15641	ORF009660.1_TRC304.1	pLX_304	NM_001185127.2	VAMP4	8674	9606	vesicle associated membrane protein 4	VAMP4	8674	100.0			420.0	trt	
ccsbBroad304_02342	ORF002814.1_TRC304.1	pLX_304	NM_016090.3	RBM7	10179	9606	RNA binding motif protein 7	RBM7	10179	100.0			798.0	trt	
ccsbBroad304_13371	ORF009836.1_TRC304.1	pLX_304	NM_001130055.3	EEF1D	1936	9606	eukaryotic translation elongation factor 1 delta	EEF1DP3	196549	30.3			399.0	trt	
ccsbBroad304_08382	ORF009231.1_TRC304.1	pLX_304	NM_019009.4	TOLLIP	54472	9606	toll interacting protein	TOLLIP	54472	100.0			822.0	trt	
ccsbBroad304_16092	ORF000461.1_TRC304.1	pLX_304	NM_001286672.1	AASDH	132949	9606	aminoadipate-semialdehyde dehydrogenase	AASDH	132949	14.2			402.0	trt	
ccsbBroad304_08612	ORF014484.1_TRC304.1	pLX_304	NM_019099.5	INKA2	55924	9606	inka box actin regulator 2	INKA2	55924	100.0			891.0	trt	
ccsbBroad304_05230	ORF016154.1_TRC304.1	pLX_304	NM_001256088.1	C11orf45	219833	9606	chromosome 11 open reading frame 45	C11orf45	219833	100.0			435.0	trt	
ccsbBroad304_06035	ORF014162.1_TRC304.1	pLX_304	NM_004378.3	CRABP1	1381	9606	cellular retinoic acid binding protein 1	CRABP1	1381	99.2			411.0	trt	
ccsbBroad304_07332	ORF015065.1_TRC304.1	pLX_304	NM_021018.2	H3C7	8968	9606	H3 clustered histone 7	H3C7	8968	100.0			408.0	trt	
ccsbBroad304_11548	ORF002759.1_TRC304.1	pLX_304	NM_001260475.1	WDR4	10785	9606	WD repeat domain 4	WDR4	10785	99.6			798.0	trt	
ccsbBroad304_01735	ORF003146.1_TRC304.1	pLX_304	NM_003338.5	UBE2D1	7321	9606	ubiquitin conjugating enzyme E2 D1	UBE2D1	7321	100.0			441.0	trt	
ccsbBroad304_07417	ORF001860.1_TRC304.1	pLX_304	NM_021999.5	ITM2B	9445	9606	integral membrane protein 2B	ITM2B	9445	100.0			798.0	trt	
ccsbBroad304_00482	ORF008177.1_TRC304.1	pLX_304	NM_021121.3	EEF1B2	1933	9606	eukaryotic translation elongation factor 1 beta 2	EEF1B2	1933	100.0			675.0	trt	
ccsbBroad304_15988	ORF018261.1_TRC304.1	pLX_304	NM_024681.3	KCTD17	79734	9606	potassium channel tetramerization domain containing 17	KCTD17	79734	80.1			741.0	trt	
ccsbBroad304_02763	ORF014689.1_TRC304.1	pLX_304	NM_014288.4	ITGB3BP	23421	9606	integrin subunit beta 3 binding protein	ITGB3BP	23421	100.0			531.0	trt	
ccsbBroad304_04829	ORF004090.1_TRC304.1	pLX_304	NM_153212.3	GJB4	127534	9606	gap junction protein beta 4	GJB4	127534	100.0			798.0	trt	
ccsbBroad304_06916	ORF015406.1_TRC304.1	pLX_304	NM_001007099.3	SCP2	6342	9606	sterol carrier protein 2	SCP2	6342	99.3			429.0	trt	
ccsbBroad304_04753	ORF002120.1_TRC304.1	pLX_304	NM_152321.4	ERP27	121506	9606	endoplasmic reticulum protein 27	ERP27	121506	100.0			819.0	trt	
ccsbBroad304_01997	ORF012369.1_TRC304.1	pLX_304	NM_003785.4	PAGE1	8712	9606	PAGE family member 1	PAGE1	8712	100.0			438.0	trt	
ccsbBroad304_07901	ORF011806.1_TRC304.1	pLX_304	NM_012339.5	TSPAN15	23555	9606	tetraspanin 15	TSPAN15	23555	100.0			882.0	trt	
ccsbBroad304_00667	ORF010208.1_TRC304.1	pLX_304	NM_005277.4	GPM6A	2823	9606	glycoprotein M6A	GPM6A	2823	100.0			834.0	trt	
ccsbBroad304_12877	ORF001170.1_TRC304.1	pLX_304	NM_032815.3	NFATC2IP	84901	9606	nuclear factor of activated T cells 2 interacting protein	NFATC2IP	84901	32.9			414.0	trt	
ccsbBroad304_00373	ORF005725.1_TRC304.1	pLX_304	NM_001317.6	CSH1	1442	9606	chorionic somatomammotropin hormone 1	CSH1	1442	100.0			651.0	trt	
ccsbBroad304_10644	ORF003359.1_TRC304.1	pLX_304	XLOC_l2_010863_2	XLOC_l2_010863	XLOC_l2_010863	9606	XLOC_l2_010863	GUSBP5	441046				423.0	trt	
ccsbBroad304_06610	ORF008116.1_TRC304.1	pLX_304	NM_079423.4	MYL6	4637	9606	myosin light chain 6	MYL6	4637	100.0			453.0	trt	
ccsbBroad304_12048	ORF013047.1_TRC304.1	pLX_304	NM_019034.3	RHOF	54509	9606	ras homolog family member F, filopodia associated	RHOF	54509	75.3			510.0	trt	
ccsbBroad304_04100	ORF016158.1_TRC304.1	pLX_304	NM_024600.6	TMEM204	79652	9606	transmembrane protein 204	TMEM204	79652	100.0			678.0	trt	
ccsbBroad304_14867	ORF007935.1_TRC304.1	pLX_304	NM_003311.4	PHLDA2	7262	9606	pleckstrin homology like domain family A member 2	PHLDA2	7262	100.0			456.0	trt	
ccsbBroad304_16129	ORF011070.1_TRC304.1	pLX_304	NM_139178.4	ALKBH3	221120	9606	alkB homolog 3, alpha-ketoglutaratedependent dioxygenase	ALKBH3	221120	48.6			417.0	trt	
